onset	duration	trial_type	braille_stimulus	targets	response_count
2.016	2.008	CUE_6_DOT	n/a	n/a	n/a
7.016	1.008	FIXCROSS	n/a	n/a	n/a
8.033	5.008	6_DOT_DETECTION	C#CEŁ	1	n/a
10.4	n/a	RESPONSE	n/a	n/a	1/1
13.066	1.008	FIXCROSS	n/a	n/a	n/a
14.083	5.008	6_DOT_DETECTION	ITŁEM	0	n/a
19.116	1.008	FIXCROSS	n/a	n/a	n/a
20.133	5.008	6_DOT_DETECTION	TEK##	2	n/a
23.36	n/a	RESPONSE	n/a	n/a	1/2
23.68	n/a	RESPONSE	n/a	n/a	2/2
25.166	1.008	FIXCROSS	n/a	n/a	n/a
26.183	5.008	6_DOT_DETECTION	O#LAS	1	n/a
29.24	n/a	RESPONSE	n/a	n/a	1/1
31.216	1.008	FIXCROSS	n/a	n/a	n/a
32.233	5.008	6_DOT_DETECTION	KOP#M	1	n/a
35.72	n/a	RESPONSE	n/a	n/a	1/1
37.266	1.008	FIXCROSS	n/a	n/a	n/a
38.283	5.008	6_DOT_DETECTION	SB#OL	1	n/a
40.92	n/a	RESPONSE	n/a	n/a	1/1
43.316	1.008	FIXCROSS	n/a	n/a	n/a
44.333	5.008	6_DOT_DETECTION	##KAT	2	n/a
47.464	n/a	RESPONSE	n/a	n/a	1/2
48.28	n/a	RESPONSE	n/a	n/a	2/2
49.366	1.008	FIXCROSS	n/a	n/a	n/a
50.383	5.008	6_DOT_DETECTION	DTIDI	0	n/a
57.425	2.008	CUE_REST	n/a	n/a	n/a
62.425	1.008	FIXCROSS	n/a	n/a	n/a
68.475	1.008	FIXCROSS	n/a	n/a	n/a
75.533	2.008	CUE_6_DOT	n/a	n/a	n/a
80.533	1.008	FIXCROSS	n/a	n/a	n/a
81.55	5.008	6_DOT_DETECTION	BUT##	2	n/a
85.0	n/a	RESPONSE	n/a	n/a	1/2
86.16	n/a	RESPONSE	n/a	n/a	2/2
86.583	1.008	FIXCROSS	n/a	n/a	n/a
87.6	5.008	6_DOT_DETECTION	APD#C	1	n/a
90.32	n/a	RESPONSE	n/a	n/a	1/1
92.633	1.008	FIXCROSS	n/a	n/a	n/a
93.65	5.008	6_DOT_DETECTION	EUBEC	0	n/a
98.683	1.008	FIXCROSS	n/a	n/a	n/a
99.7	5.008	6_DOT_DETECTION	KMŁKM	0	n/a
104.733	1.008	FIXCROSS	n/a	n/a	n/a
105.75	5.008	6_DOT_DETECTION	#PSU#	2	n/a
107.76	n/a	RESPONSE	n/a	n/a	1/2
110.344	n/a	RESPONSE	n/a	n/a	2/2
110.783	1.008	FIXCROSS	n/a	n/a	n/a
111.8	5.008	6_DOT_DETECTION	PMSKK	0	n/a
116.833	1.008	FIXCROSS	n/a	n/a	n/a
117.85	5.008	6_DOT_DETECTION	T#BUD	1	n/a
120.08	n/a	RESPONSE	n/a	n/a	1/1
122.883	1.008	FIXCROSS	n/a	n/a	n/a
123.9	5.008	6_DOT_DETECTION	#KMBŁ	1	n/a
125.88	n/a	RESPONSE	n/a	n/a	1/1
130.442	2.008	CUE_REST	n/a	n/a	n/a
136.942	1.008	FIXCROSS	n/a	n/a	n/a
142.992	1.008	FIXCROSS	n/a	n/a	n/a
150.55	2.008	CUE_6_DOT	n/a	n/a	n/a
157.05	1.008	FIXCROSS	n/a	n/a	n/a
158.067	5.008	6_DOT_DETECTION	A#ŁAP	1	n/a
160.44	n/a	RESPONSE	n/a	n/a	1/1
163.1	1.008	FIXCROSS	n/a	n/a	n/a
164.117	5.008	6_DOT_DETECTION	TYŁ##	2	n/a
168.2	n/a	RESPONSE	n/a	n/a	1/2
169.15	1.008	FIXCROSS	n/a	n/a	n/a
169.56	n/a	RESPONSE	n/a	n/a	2/2
170.167	5.008	6_DOT_DETECTION	TOK##	2	n/a
