onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.011	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.011	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.027	5.008	LEXICAL_DECISION	PSEUDOWORD	SES-TP-1_TASK-LDTTACTBRA_WORD-SEMA	n/a	n/a
12.494	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
15.06	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
16.078	5.008	LEXICAL_DECISION	WORD	SES-TP-1_TASK-LDTTACTBRA_WORD-TYPU	n/a	n/a
19.766	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
23.111	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.128	5.008	LEXICAL_DECISION	WORD	SES-TP-1_TASK-LDTTACTBRA_WORD-STEK	n/a	n/a
27.44	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
31.16	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.178	5.008	LEXICAL_DECISION	PSEUDOWORD	SES-TP-1_TASK-LDTTACTBRA_WORD-LIŁCU	n/a	n/a
36.261	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
39.211	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.228	5.008	LEXICAL_DECISION	WORD	SES-TP-1_TASK-LDTTACTBRA_WORD-TOPI	n/a	n/a
43.856	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
49.269	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.269	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.286	5.008	6_DOT_DETECTION	NO_6-DOT	SES-TP-1_TASK-LDTTACTBRA_WORD-KŁMLK	n/a	n/a
59.873	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.319	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.336	5.008	6_DOT_DETECTION	NO_6-DOT	SES-TP-1_TASK-LDTTACTBRA_WORD-PŁKL	n/a	n/a
68.055	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
70.369	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.386	5.008	6_DOT_DETECTION	6-DOT	SES-TP-1_TASK-LDTTACTBRA_WORD-#M#ŁS	n/a	n/a
74.963	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.419	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
