onset	duration	trial_type	braille_stimulus	targets	response_count
2.013	2.008	CUE_REST	n/a	n/a	n/a
7.013	1.008	FIXCROSS	n/a	n/a	n/a
13.063	1.008	FIXCROSS	n/a	n/a	n/a
21.121	2.008	CUE_6_DOT	n/a	n/a	n/a
26.121	1.008	FIXCROSS	n/a	n/a	n/a
27.138	5.008	6_DOT_DETECTION	USLLM	0	n/a
32.171	1.008	FIXCROSS	n/a	n/a	n/a
33.187	5.009	6_DOT_DETECTION	BAŁ#Ł	1	n/a
36.2	n/a	RESPONSE	n/a	n/a	1/1
38.221	1.008	FIXCROSS	n/a	n/a	n/a
39.238	5.008	6_DOT_DETECTION	#IŁPM	1	n/a
44.271	1.008	FIXCROSS	n/a	n/a	n/a
45.288	5.008	6_DOT_DETECTION	BAT##	2	n/a
50.321	1.008	FIXCROSS	n/a	n/a	n/a
51.338	5.008	6_DOT_DETECTION	LACIC	0	n/a
56.371	1.008	FIXCROSS	n/a	n/a	n/a
57.388	5.008	6_DOT_DETECTION	I#YUK	1	n/a
59.36	n/a	RESPONSE	n/a	n/a	1/1
62.422	1.008	FIXCROSS	n/a	n/a	n/a
63.438	5.009	6_DOT_DETECTION	IDY#K	1	n/a
66.144	n/a	RESPONSE	n/a	n/a	1/1
68.472	1.008	FIXCROSS	n/a	n/a	n/a
69.488	5.008	6_DOT_DETECTION	I#TUL	1	n/a
71.464	n/a	RESPONSE	n/a	n/a	1/1
76.03	2.008	CUE_REST	n/a	n/a	n/a
82.53	1.008	FIXCROSS	n/a	n/a	n/a
88.58	1.008	FIXCROSS	n/a	n/a	n/a
95.638	2.008	CUE_6_DOT	n/a	n/a	n/a
100.638	1.008	FIXCROSS	n/a	n/a	n/a
101.655	5.008	6_DOT_DETECTION	#CYK#	2	n/a
103.984	n/a	RESPONSE	n/a	n/a	1/2
106.64	n/a	RESPONSE	n/a	n/a	2/2
106.688	1.008	FIXCROSS	n/a	n/a	n/a
107.704	5.009	6_DOT_DETECTION	BOI##	2	n/a
110.4	n/a	RESPONSE	n/a	n/a	1/2
111.76	n/a	RESPONSE	n/a	n/a	2/2
112.738	1.008	FIXCROSS	n/a	n/a	n/a
113.755	5.008	6_DOT_DETECTION	PM#LA	1	n/a
115.52	n/a	RESPONSE	n/a	n/a	1/1
118.788	1.008	FIXCROSS	n/a	n/a	n/a
119.805	5.008	6_DOT_DETECTION	O#KUP	1	n/a
121.424	n/a	RESPONSE	n/a	n/a	1/1
124.838	1.008	FIXCROSS	n/a	n/a	n/a
125.854	5.009	6_DOT_DETECTION	#PSY#	2	n/a
127.304	n/a	RESPONSE	n/a	n/a	1/2
130.36	n/a	RESPONSE	n/a	n/a	2/2
130.888	1.008	FIXCROSS	n/a	n/a	n/a
131.905	5.008	6_DOT_DETECTION	IE##T	2	n/a
134.32	n/a	RESPONSE	n/a	n/a	1/2
135.864	n/a	RESPONSE	n/a	n/a	2/2
136.938	1.008	FIXCROSS	n/a	n/a	n/a
137.955	5.008	6_DOT_DETECTION	##ŁAT	2	n/a
139.104	n/a	RESPONSE	n/a	n/a	1/2
142.988	1.008	FIXCROSS	n/a	n/a	n/a
144.005	5.008	6_DOT_DETECTION	IEYYŁ	0	n/a
150.547	2.008	CUE_REST	n/a	n/a	n/a
155.047	1.008	FIXCROSS	n/a	n/a	n/a
161.097	1.008	FIXCROSS	n/a	n/a	n/a
168.655	2.008	CUE_6_DOT	n/a	n/a	n/a
175.155	1.008	FIXCROSS	n/a	n/a	n/a
176.171	5.009	6_DOT_DETECTION	PUŁTM	0	n/a
181.205	1.008	FIXCROSS	n/a	n/a	n/a
182.222	5.008	6_DOT_DETECTION	PAS##	2	n/a
