onset	duration	trial_type	braille_stimulus	targets	response_count
2.011	2.008	CUE_REST	n/a	n/a	n/a
7.011	1.008	FIXCROSS	n/a	n/a	n/a
13.061	1.008	FIXCROSS	n/a	n/a	n/a
21.12	2.008	CUE_6_DOT	n/a	n/a	n/a
26.12	1.008	FIXCROSS	n/a	n/a	n/a
27.136	5.008	6_DOT_DETECTION	C#CEŁ	1	n/a
29.36	n/a	RESPONSE	n/a	n/a	1/1
32.17	1.008	FIXCROSS	n/a	n/a	n/a
33.186	5.008	6_DOT_DETECTION	ITŁEM	0	n/a
38.22	1.008	FIXCROSS	n/a	n/a	n/a
39.236	5.008	6_DOT_DETECTION	TEK##	2	n/a
41.776	n/a	RESPONSE	n/a	n/a	1/2
42.696	n/a	RESPONSE	n/a	n/a	2/2
44.27	1.008	FIXCROSS	n/a	n/a	n/a
45.286	5.008	6_DOT_DETECTION	O#LAS	1	n/a
46.656	n/a	RESPONSE	n/a	n/a	1/1
50.32	1.008	FIXCROSS	n/a	n/a	n/a
51.336	5.009	6_DOT_DETECTION	KOP#M	1	n/a
53.64	n/a	RESPONSE	n/a	n/a	1/1
56.37	1.008	FIXCROSS	n/a	n/a	n/a
57.386	5.008	6_DOT_DETECTION	SB#OL	1	n/a
62.42	1.008	FIXCROSS	n/a	n/a	n/a
63.436	5.009	6_DOT_DETECTION	##KAT	2	n/a
64.4	n/a	RESPONSE	n/a	n/a	1/2
65.28	n/a	RESPONSE	n/a	n/a	2/2
68.47	1.008	FIXCROSS	n/a	n/a	n/a
69.486	5.008	6_DOT_DETECTION	DTIDI	0	n/a
76.028	2.008	CUE_REST	n/a	n/a	n/a
82.528	1.008	FIXCROSS	n/a	n/a	n/a
88.578	1.008	FIXCROSS	n/a	n/a	n/a
95.636	2.008	CUE_6_DOT	n/a	n/a	n/a
100.636	1.008	FIXCROSS	n/a	n/a	n/a
101.653	5.008	6_DOT_DETECTION	BUT##	2	n/a
104.72	n/a	RESPONSE	n/a	n/a	1/2
105.496	n/a	RESPONSE	n/a	n/a	2/2
106.686	1.008	FIXCROSS	n/a	n/a	n/a
107.703	5.008	6_DOT_DETECTION	APD#C	1	n/a
112.736	1.008	FIXCROSS	n/a	n/a	n/a
113.753	5.008	6_DOT_DETECTION	EUBEC	0	n/a
118.786	1.008	FIXCROSS	n/a	n/a	n/a
119.803	5.008	6_DOT_DETECTION	KMŁKM	0	n/a
124.836	1.008	FIXCROSS	n/a	n/a	n/a
125.853	5.008	6_DOT_DETECTION	#PSU#	2	n/a
127.04	n/a	RESPONSE	n/a	n/a	1/2
129.2	n/a	RESPONSE	n/a	n/a	2/2
130.887	1.008	FIXCROSS	n/a	n/a	n/a
131.903	5.008	6_DOT_DETECTION	PMSKK	0	n/a
136.936	1.008	FIXCROSS	n/a	n/a	n/a
137.953	5.008	6_DOT_DETECTION	T#BUD	1	n/a
139.616	n/a	RESPONSE	n/a	n/a	1/1
142.986	1.008	FIXCROSS	n/a	n/a	n/a
144.003	5.008	6_DOT_DETECTION	#KMBŁ	1	n/a
145.096	n/a	RESPONSE	n/a	n/a	1/1
150.545	2.008	CUE_REST	n/a	n/a	n/a
155.045	1.008	FIXCROSS	n/a	n/a	n/a
161.095	1.008	FIXCROSS	n/a	n/a	n/a
168.653	2.008	CUE_6_DOT	n/a	n/a	n/a
175.153	1.008	FIXCROSS	n/a	n/a	n/a
176.17	5.008	6_DOT_DETECTION	A#ŁAP	1	n/a
177.672	n/a	RESPONSE	n/a	n/a	1/1
181.203	1.008	FIXCROSS	n/a	n/a	n/a
182.22	5.008	6_DOT_DETECTION	TYŁ##	2	n/a
185.032	n/a	RESPONSE	n/a	n/a	1/2
186.072	n/a	RESPONSE	n/a	n/a	2/2
187.253	1.008	FIXCROSS	n/a	n/a	n/a
188.27	5.008	6_DOT_DETECTION	TOK##	2	n/a
190.712	n/a	RESPONSE	n/a	n/a	1/2
191.632	n/a	RESPONSE	n/a	n/a	2/2
193.303	1.008	FIXCROSS	n/a	n/a	n/a
194.32	5.008	6_DOT_DETECTION	DBA#C	1	n/a
196.936	n/a	RESPONSE	n/a	n/a	1/1
199.353	1.008	FIXCROSS	n/a	n/a	n/a
200.37	5.008	6_DOT_DETECTION	KTIŁŁ	0	n/a
205.403	1.008	FIXCROSS	n/a	n/a	n/a
206.419	5.009	6_DOT_DETECTION	BLCLK	0	n/a
211.453	1.008	FIXCROSS	n/a	n/a	n/a
212.469	5.009	6_DOT_DETECTION	ESY##	2	n/a
215.872	n/a	RESPONSE	n/a	n/a	1/2
216.656	n/a	RESPONSE	n/a	n/a	2/2
217.503	1.008	FIXCROSS	n/a	n/a	n/a
218.52	5.008	6_DOT_DETECTION	STO#E	1	n/a
221.712	n/a	RESPONSE	n/a	n/a	1/1
225.562	2.008	CUE_REST	n/a	n/a	n/a
229.562	1.008	FIXCROSS	n/a	n/a	n/a
235.612	1.008	FIXCROSS	n/a	n/a	n/a
243.67	2.008	CUE_6_DOT	n/a	n/a	n/a
249.67	1.008	FIXCROSS	n/a	n/a	n/a
250.686	5.009	6_DOT_DETECTION	#ULE#	2	n/a
253.416	n/a	RESPONSE	n/a	n/a	1/2
254.936	n/a	RESPONSE	n/a	n/a	2/2
255.72	1.008	FIXCROSS	n/a	n/a	n/a
256.737	5.008	6_DOT_DETECTION	#SAD#	2	n/a
257.752	n/a	RESPONSE	n/a	n/a	1/2
259.736	n/a	RESPONSE	n/a	n/a	2/2
261.77	1.008	FIXCROSS	n/a	n/a	n/a
262.786	5.009	6_DOT_DETECTION	AŁDLK	0	n/a
267.82	1.008	FIXCROSS	n/a	n/a	n/a
268.837	5.008	6_DOT_DETECTION	##PYŁ	2	n/a
269.856	n/a	RESPONSE	n/a	n/a	1/2
270.856	n/a	RESPONSE	n/a	n/a	2/2
273.87	1.008	FIXCROSS	n/a	n/a	n/a
274.887	5.008	6_DOT_DETECTION	ŁPPTY	0	n/a
279.92	1.008	FIXCROSS	n/a	n/a	n/a
280.936	5.009	6_DOT_DETECTION	ŁY#SE	1	n/a
283.232	n/a	RESPONSE	n/a	n/a	1/1
285.97	1.008	FIXCROSS	n/a	n/a	n/a
286.987	5.008	6_DOT_DETECTION	CIKUE	0	n/a
292.02	1.008	FIXCROSS	n/a	n/a	n/a
293.036	5.009	6_DOT_DETECTION	P#ŁUY	1	n/a
294.832	n/a	RESPONSE	n/a	n/a	1/1
299.078	2.008	CUE_REST	n/a	n/a	n/a
305.078	1.008	FIXCROSS	n/a	n/a	n/a
311.128	1.008	FIXCROSS	n/a	n/a	n/a
318.687	2.008	CUE_6_DOT	n/a	n/a	n/a
324.187	1.008	FIXCROSS	n/a	n/a	n/a
325.204	5.008	6_DOT_DETECTION	LLACB	0	n/a
330.237	1.008	FIXCROSS	n/a	n/a	n/a
331.254	5.008	6_DOT_DETECTION	OAICU	0	n/a
336.287	1.008	FIXCROSS	n/a	n/a	n/a
337.304	5.008	6_DOT_DETECTION	#MIS#	2	n/a
338.432	n/a	RESPONSE	n/a	n/a	1/2
340.416	n/a	RESPONSE	n/a	n/a	2/2
342.337	1.008	FIXCROSS	n/a	n/a	n/a
343.354	5.008	6_DOT_DETECTION	ŁCDCA	0	n/a
348.387	1.008	FIXCROSS	n/a	n/a	n/a
349.403	5.009	6_DOT_DETECTION	Y#LEK	1	n/a
351.336	n/a	RESPONSE	n/a	n/a	1/1
354.437	1.008	FIXCROSS	n/a	n/a	n/a
355.454	5.008	6_DOT_DETECTION	TAK#P	1	n/a
357.856	n/a	RESPONSE	n/a	n/a	1/1
360.487	1.008	FIXCROSS	n/a	n/a	n/a
361.504	5.008	6_DOT_DETECTION	LSC##	2	n/a
365.376	n/a	RESPONSE	n/a	n/a	1/2
366.537	1.008	FIXCROSS	n/a	n/a	n/a
367.554	5.008	6_DOT_DETECTION	BSEBL	0	n/a
373.595	2.008	CUE_REST	n/a	n/a	n/a
380.595	1.008	FIXCROSS	n/a	n/a	n/a
386.645	1.008	FIXCROSS	n/a	n/a	n/a
393.704	2.008	CUE_6_DOT	n/a	n/a	n/a
398.704	1.008	FIXCROSS	n/a	n/a	n/a
399.72	5.008	6_DOT_DETECTION	#DAT#	2	n/a
401.336	n/a	RESPONSE	n/a	n/a	1/2
403.192	n/a	RESPONSE	n/a	n/a	2/2
404.754	1.008	FIXCROSS	n/a	n/a	n/a
405.77	5.008	6_DOT_DETECTION	YEAAK	0	n/a
410.804	1.008	FIXCROSS	n/a	n/a	n/a
411.82	5.008	6_DOT_DETECTION	##IEY	2	n/a
413.176	n/a	RESPONSE	n/a	n/a	1/2
414.192	n/a	RESPONSE	n/a	n/a	2/2
416.854	1.008	FIXCROSS	n/a	n/a	n/a
417.87	5.008	6_DOT_DETECTION	SOK#Ł	1	n/a
420.776	n/a	RESPONSE	n/a	n/a	1/1
422.904	1.008	FIXCROSS	n/a	n/a	n/a
423.92	5.008	6_DOT_DETECTION	##MAK	2	n/a
425.192	n/a	RESPONSE	n/a	n/a	1/2
425.912	n/a	RESPONSE	n/a	n/a	2/2
428.954	1.008	FIXCROSS	n/a	n/a	n/a
429.97	5.008	6_DOT_DETECTION	OYŁ#Ł	1	n/a
433.696	n/a	RESPONSE	n/a	n/a	1/1
435.004	1.008	FIXCROSS	n/a	n/a	n/a
436.02	5.008	6_DOT_DETECTION	##POP	2	n/a
438.136	n/a	RESPONSE	n/a	n/a	1/2
439.136	n/a	RESPONSE	n/a	n/a	2/2
441.054	1.008	FIXCROSS	n/a	n/a	n/a
442.07	5.008	6_DOT_DETECTION	ŁSCPT	0	n/a
