onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.016	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.016	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.033	5.008	LEXICAL_DECISION	PSEUDOWORD	TOSY	n/a	n/a
11.808	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
15.066	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
16.083	5.008	LEXICAL_DECISION	WORD	TYMI	n/a	n/a
19.358	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
23.116	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.133	5.008	LEXICAL_DECISION	WORD	SPIS	n/a	n/a
27.641	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
31.166	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.183	5.008	LEXICAL_DECISION	PSEUDOWORD	DAPIE	n/a	n/a
35.803	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
39.216	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.233	5.008	LEXICAL_DECISION	WORD	MIAŁ	n/a	n/a
43.211	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
49.275	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.275	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.291	5.008	6_DOT_DETECTION	NO_6-DOT	BDMTŁ	n/a	n/a
59.013	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.325	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.342	5.008	6_DOT_DETECTION	NO_6-DOT	BCŁI	n/a	n/a
67.413	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
70.375	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.392	5.008	6_DOT_DETECTION	6-DOT	#KCD#	n/a	n/a
75.096	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.425	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.442	5.008	6_DOT_DETECTION	6-DOT	D#E#L	n/a	n/a
83.107	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
86.475	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.492	5.008	6_DOT_DETECTION	NO_6-DOT	YMTKO	n/a	n/a
91.666	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
95.533	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
100.533	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
101.55	5.008	LEXICAL_DECISION	PSEUDOWORD	TYBE	n/a	n/a
