onset	duration	trial_type	braille_stimulus	targets	response_count
2.016	2.008	CUE_6_DOT	n/a	n/a	n/a
7.016	1.008	FIXCROSS	n/a	n/a	n/a
8.033	5.008	6_DOT_DETECTION	USLLM	0	n/a
13.066	1.008	FIXCROSS	n/a	n/a	n/a
14.083	5.008	6_DOT_DETECTION	BAŁ#Ł	1	n/a
17.4	n/a	RESPONSE	n/a	n/a	1/1
19.116	1.008	FIXCROSS	n/a	n/a	n/a
20.133	5.008	6_DOT_DETECTION	#IŁPM	1	n/a
21.16	n/a	RESPONSE	n/a	n/a	1/1
25.166	1.008	FIXCROSS	n/a	n/a	n/a
26.183	5.008	6_DOT_DETECTION	BAT##	2	n/a
29.12	n/a	RESPONSE	n/a	n/a	1/2
30.28	n/a	RESPONSE	n/a	n/a	2/2
31.216	1.008	FIXCROSS	n/a	n/a	n/a
32.233	5.008	6_DOT_DETECTION	LACIC	0	n/a
37.266	1.008	FIXCROSS	n/a	n/a	n/a
38.283	5.008	6_DOT_DETECTION	I#YUK	1	n/a
39.88	n/a	RESPONSE	n/a	n/a	1/1
43.316	1.008	FIXCROSS	n/a	n/a	n/a
44.333	5.008	6_DOT_DETECTION	IDY#K	1	n/a
47.44	n/a	RESPONSE	n/a	n/a	1/1
49.366	1.008	FIXCROSS	n/a	n/a	n/a
50.382	5.009	6_DOT_DETECTION	I#TUL	1	n/a
52.104	n/a	RESPONSE	n/a	n/a	1/1
57.424	2.008	CUE_REST	n/a	n/a	n/a
62.424	1.008	FIXCROSS	n/a	n/a	n/a
68.474	1.008	FIXCROSS	n/a	n/a	n/a
75.533	2.008	CUE_6_DOT	n/a	n/a	n/a
80.533	1.008	FIXCROSS	n/a	n/a	n/a
81.55	5.008	6_DOT_DETECTION	#CYK#	2	n/a
84.56	n/a	RESPONSE	n/a	n/a	1/2
86.583	1.008	FIXCROSS	n/a	n/a	n/a
87.6	5.008	6_DOT_DETECTION	BOI##	2	n/a
90.4	n/a	RESPONSE	n/a	n/a	1/2
92.633	1.008	FIXCROSS	n/a	n/a	n/a
93.65	5.008	6_DOT_DETECTION	PM#LA	1	n/a
95.664	n/a	RESPONSE	n/a	n/a	1/1
98.683	1.008	FIXCROSS	n/a	n/a	n/a
99.7	5.008	6_DOT_DETECTION	O#KUP	1	n/a
101.76	n/a	RESPONSE	n/a	n/a	1/1
104.733	1.008	FIXCROSS	n/a	n/a	n/a
105.75	5.008	6_DOT_DETECTION	#PSY#	2	n/a
106.624	n/a	RESPONSE	n/a	n/a	1/2
110.04	n/a	RESPONSE	n/a	n/a	2/2
110.783	1.008	FIXCROSS	n/a	n/a	n/a
111.8	5.008	6_DOT_DETECTION	IE##T	2	n/a
114.0	n/a	RESPONSE	n/a	n/a	1/2
116.833	1.008	FIXCROSS	n/a	n/a	n/a
117.85	5.008	6_DOT_DETECTION	##ŁAT	2	n/a
119.184	n/a	RESPONSE	n/a	n/a	1/2
120.664	n/a	RESPONSE	n/a	n/a	2/2
122.883	1.008	FIXCROSS	n/a	n/a	n/a
123.9	5.008	6_DOT_DETECTION	IEYYŁ	0	n/a
130.441	2.008	CUE_REST	n/a	n/a	n/a
136.941	1.008	FIXCROSS	n/a	n/a	n/a
142.991	1.008	FIXCROSS	n/a	n/a	n/a
150.55	2.008	CUE_6_DOT	n/a	n/a	n/a
157.05	1.008	FIXCROSS	n/a	n/a	n/a
158.066	5.008	6_DOT_DETECTION	PUŁTM	0	n/a
163.1	1.008	FIXCROSS	n/a	n/a	n/a
164.116	5.008	6_DOT_DETECTION	PAS##	2	n/a
166.744	n/a	RESPONSE	n/a	n/a	1/2
168.0	n/a	RESPONSE	n/a	n/a	2/2
169.15	1.008	FIXCROSS	n/a	n/a	n/a
170.166	5.008	6_DOT_DETECTION	#SIŁ#	2	n/a
