onset	duration	trial_type	braille_stimulus	targets	response_count
2.016	2.008	CUE_REST	n/a	n/a	n/a
7.016	1.008	FIXCROSS	n/a	n/a	n/a
13.066	1.008	FIXCROSS	n/a	n/a	n/a
21.124	2.008	CUE_6_DOT	n/a	n/a	n/a
26.124	1.008	FIXCROSS	n/a	n/a	n/a
27.141	5.008	6_DOT_DETECTION	ŁKTMO	0	n/a
32.175	1.008	FIXCROSS	n/a	n/a	n/a
33.191	5.008	6_DOT_DETECTION	CKBPD	0	n/a
38.224	1.008	FIXCROSS	n/a	n/a	n/a
39.241	5.008	6_DOT_DETECTION	#TAK#	2	n/a
40.544	n/a	RESPONSE	n/a	n/a	1/2
42.36	n/a	RESPONSE	n/a	n/a	2/2
44.274	1.008	FIXCROSS	n/a	n/a	n/a
45.291	5.008	6_DOT_DETECTION	DBA#Y	1	n/a
47.864	n/a	RESPONSE	n/a	n/a	1/1
50.324	1.008	FIXCROSS	n/a	n/a	n/a
51.341	5.008	6_DOT_DETECTION	LDEAC	0	n/a
56.374	1.008	FIXCROSS	n/a	n/a	n/a
57.391	5.008	6_DOT_DETECTION	ŁMLSI	0	n/a
62.425	1.008	FIXCROSS	n/a	n/a	n/a
63.441	5.008	6_DOT_DETECTION	ULI#Ł	1	n/a
66.16	n/a	RESPONSE	n/a	n/a	1/1
68.475	1.008	FIXCROSS	n/a	n/a	n/a
69.491	5.008	6_DOT_DETECTION	K#SET	1	n/a
71.28	n/a	RESPONSE	n/a	n/a	1/1
76.033	2.008	CUE_REST	n/a	n/a	n/a
82.533	1.008	FIXCROSS	n/a	n/a	n/a
88.583	1.008	FIXCROSS	n/a	n/a	n/a
95.641	2.008	CUE_6_DOT	n/a	n/a	n/a
100.641	1.008	FIXCROSS	n/a	n/a	n/a
101.658	5.008	6_DOT_DETECTION	DLPOO	0	n/a
106.691	1.008	FIXCROSS	n/a	n/a	n/a
107.708	5.008	6_DOT_DETECTION	LDABD	0	n/a
112.741	1.008	FIXCROSS	n/a	n/a	n/a
113.758	5.008	6_DOT_DETECTION	OSA#U	1	n/a
116.2	n/a	RESPONSE	n/a	n/a	1/1
118.791	1.008	FIXCROSS	n/a	n/a	n/a
119.808	5.008	6_DOT_DETECTION	LEK##	2	n/a
121.96	n/a	RESPONSE	n/a	n/a	1/2
122.624	n/a	RESPONSE	n/a	n/a	2/2
124.841	1.008	FIXCROSS	n/a	n/a	n/a
125.858	5.008	6_DOT_DETECTION	#TAM#	2	n/a
127.2	n/a	RESPONSE	n/a	n/a	1/2
128.72	n/a	RESPONSE	n/a	n/a	2/2
130.891	1.008	FIXCROSS	n/a	n/a	n/a
131.908	5.008	6_DOT_DETECTION	ISUEP	0	n/a
136.941	1.008	FIXCROSS	n/a	n/a	n/a
137.958	5.008	6_DOT_DETECTION	K#MYL	1	n/a
