onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.014	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
7.014	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
8.031	5.008	6_DOT_DETECTION	NO_6-DOT	LKROR	n/a	n/a
11.44	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
15.064	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
16.081	5.008	6_DOT_DETECTION	NO_6-DOT	KCSR	n/a	n/a
18.624	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
23.114	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
24.131	5.008	6_DOT_DETECTION	6-DOT	##CU	n/a	n/a
26.824	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
31.164	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
32.181	5.008	6_DOT_DETECTION	6-DOT	#B#	n/a	n/a
35.264	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
39.215	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
40.231	5.008	6_DOT_DETECTION	6-DOT	#PI#	n/a	n/a
43.92	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
49.273	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
54.273	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
55.29	5.008	LEXICAL_DECISION	PSEUDOWORD	SAMAT	n/a	n/a
60.864	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.323	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
63.34	5.008	LEXICAL_DECISION	PSEUDOWORD	BLOSK	n/a	n/a
68.6	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
70.373	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
71.39	5.008	LEXICAL_DECISION	WORD	OBCE	n/a	n/a
75.904	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
78.423	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
79.44	5.008	LEXICAL_DECISION	WORD	BOM	n/a	n/a
85.024	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
