onset	duration	trial_type
0.005	10.0	FIXCROSS
10.005	2.017	CUE_LEFT
12.03	12.001	LEFT
24.047	10.0	FIXCROSS
34.047	2.017	CUE_RIGHT
36.072	12.001	RIGHT
48.089	10.0	FIXCROSS
58.089	2.017	CUE_LEFT
60.114	12.001	LEFT
72.13	15.0	FIXCROSS
87.13	2.017	CUE_RIGHT
89.156	12.009	RIGHT
101.172	15.0	FIXCROSS
116.172	2.017	CUE_LEFT
118.197	12.001	LEFT
130.214	12.5	FIXCROSS
142.714	2.017	CUE_RIGHT
144.739	12.001	RIGHT
156.756	12.5	FIXCROSS
169.256	2.016	CUE_LEFT
171.281	12.001	LEFT
183.298	15.0	FIXCROSS
198.298	2.017	CUE_RIGHT
200.323	12.001	RIGHT
212.339	15.0	FIXCROSS
227.339	2.017	CUE_LEFT
229.364	12.001	LEFT
241.381	10.008	FIXCROSS
251.389	2.008	CUE_RIGHT
253.406	12.001	RIGHT
265.423	10.0	FIXCROSS
275.423	2.017	CUE_LEFT
277.448	12.009	LEFT
289.464	12.5	FIXCROSS
301.965	2.017	CUE_RIGHT
303.99	12.001	RIGHT
316.006	12.5	FIXCROSS
328.506	29.705	FINISHED
