onset	duration	trial_type	braille_stimulus	targets	response_count
2.017	2.008	CUE_REST	n/a	n/a	n/a
7.017	1.008	FIXCROSS	n/a	n/a	n/a
13.067	1.008	FIXCROSS	n/a	n/a	n/a
21.125	2.008	CUE_6_DOT	n/a	n/a	n/a
26.125	1.008	FIXCROSS	n/a	n/a	n/a
27.141	5.009	6_DOT_DETECTION	USLLM	0	n/a
32.175	1.008	FIXCROSS	n/a	n/a	n/a
33.192	5.008	6_DOT_DETECTION	BAŁ#Ł	1	n/a
35.424	n/a	RESPONSE	n/a	n/a	1/1
38.225	1.008	FIXCROSS	n/a	n/a	n/a
39.242	5.008	6_DOT_DETECTION	#IŁPM	1	n/a
40.464	n/a	RESPONSE	n/a	n/a	1/1
44.275	1.008	FIXCROSS	n/a	n/a	n/a
45.292	5.008	6_DOT_DETECTION	BAT##	2	n/a
47.8	n/a	RESPONSE	n/a	n/a	1/2
50.325	1.008	FIXCROSS	n/a	n/a	n/a
51.342	5.008	6_DOT_DETECTION	LACIC	0	n/a
56.375	1.008	FIXCROSS	n/a	n/a	n/a
57.392	5.008	6_DOT_DETECTION	I#YUK	1	n/a
58.904	n/a	RESPONSE	n/a	n/a	1/1
62.425	1.008	FIXCROSS	n/a	n/a	n/a
63.442	5.008	6_DOT_DETECTION	IDY#K	1	n/a
68.475	1.008	FIXCROSS	n/a	n/a	n/a
69.492	5.008	6_DOT_DETECTION	I#TUL	1	n/a
71.4	n/a	RESPONSE	n/a	n/a	1/1
76.033	2.008	CUE_REST	n/a	n/a	n/a
82.534	1.008	FIXCROSS	n/a	n/a	n/a
88.584	1.008	FIXCROSS	n/a	n/a	n/a
95.642	2.008	CUE_6_DOT	n/a	n/a	n/a
100.642	1.008	FIXCROSS	n/a	n/a	n/a
101.658	5.008	6_DOT_DETECTION	#CYK#	2	n/a
102.904	n/a	RESPONSE	n/a	n/a	1/2
104.184	n/a	RESPONSE	n/a	n/a	2/2
106.692	1.008	FIXCROSS	n/a	n/a	n/a
107.708	5.008	6_DOT_DETECTION	BOI##	2	n/a
109.784	n/a	RESPONSE	n/a	n/a	1/2
112.742	1.008	FIXCROSS	n/a	n/a	n/a
113.758	5.008	6_DOT_DETECTION	PM#LA	1	n/a
115.44	n/a	RESPONSE	n/a	n/a	1/1
118.792	1.008	FIXCROSS	n/a	n/a	n/a
119.808	5.008	6_DOT_DETECTION	O#KUP	1	n/a
124.842	1.008	FIXCROSS	n/a	n/a	n/a
125.859	5.008	6_DOT_DETECTION	#PSY#	2	n/a
127.064	n/a	RESPONSE	n/a	n/a	1/2
130.892	1.008	FIXCROSS	n/a	n/a	n/a
131.909	5.008	6_DOT_DETECTION	IE##T	2	n/a
136.942	1.008	FIXCROSS	n/a	n/a	n/a
137.959	5.008	6_DOT_DETECTION	##ŁAT	2	n/a
139.064	n/a	RESPONSE	n/a	n/a	1/2
142.992	1.008	FIXCROSS	n/a	n/a	n/a
144.009	5.008	6_DOT_DETECTION	IEYYŁ	0	n/a
150.55	2.008	CUE_REST	n/a	n/a	n/a
